"","year","month","gov_gop","sen_gop","rep_gop","gov_dem","sen_dem","rep_dem","president","close","unemployment"
"982",13,"April",NA,NA,NA,NA,NA,NA,NA,1597.569946,NA
"983",13,"May",NA,NA,NA,NA,NA,NA,NA,1630.73999,NA
"984",13,"June",NA,NA,NA,NA,NA,NA,NA,1606.280029,NA
"985",13,"July",NA,NA,NA,NA,NA,NA,NA,1685.72998,NA
"986",13,"August",NA,NA,NA,NA,NA,NA,NA,1632.969971,NA
"987",13,"September",NA,NA,NA,NA,NA,NA,NA,1681.550049,NA
"988",13,"October",NA,NA,NA,NA,NA,NA,NA,1756.540039,NA
"989",13,"November",NA,NA,NA,NA,NA,NA,NA,1805.810059,NA
"990",13,"December",NA,NA,NA,NA,NA,NA,NA,1848.359985,NA
"991",14,"January",NA,NA,NA,NA,NA,NA,NA,1782.589966,NA
"992",14,"February",NA,NA,NA,NA,NA,NA,NA,1859.449951,NA
"993",14,"March",NA,NA,NA,NA,NA,NA,NA,1872.339966,NA
"994",14,"April",NA,NA,NA,NA,NA,NA,NA,1883.949951,NA
"995",14,"May",NA,NA,NA,NA,NA,NA,NA,1923.569946,NA
"996",14,"June",NA,NA,NA,NA,NA,NA,NA,1960.22998,NA
"997",14,"July",NA,NA,NA,NA,NA,NA,NA,1930.670044,NA
"998",14,"August",NA,NA,NA,NA,NA,NA,NA,2003.369995,NA
"999",14,"September",NA,NA,NA,NA,NA,NA,NA,1972.290039,NA
"1000",14,"October",NA,NA,NA,NA,NA,NA,NA,2018.050049,NA
"1001",14,"November",NA,NA,NA,NA,NA,NA,NA,2067.560059,NA
"1002",14,"December",NA,NA,NA,NA,NA,NA,NA,2058.899902,NA
"1003",15,"January",NA,NA,NA,NA,NA,NA,NA,1994.98999,NA
"1004",15,"February",NA,NA,NA,NA,NA,NA,NA,2104.5,NA
"1005",15,"March",NA,NA,NA,NA,NA,NA,NA,2067.889893,NA
"1006",15,"April",NA,NA,NA,NA,NA,NA,NA,2085.51001,NA
"1007",15,"May",NA,NA,NA,NA,NA,NA,NA,2107.389893,NA
"1008",15,"June",NA,NA,NA,NA,NA,NA,NA,2063.110107,NA
"1009",15,"July",NA,NA,NA,NA,NA,NA,NA,2079.649902,NA
"1010",50,"January",NA,NA,NA,NA,NA,NA,NA,17.049999,NA
"1011",50,"February",NA,NA,NA,NA,NA,NA,NA,17.219999,NA
"1012",50,"March",NA,NA,NA,NA,NA,NA,NA,17.290001,NA
"1013",50,"April",NA,NA,NA,NA,NA,NA,NA,17.959999,NA
"1014",50,"May",NA,NA,NA,NA,NA,NA,NA,18.780001,NA
"1015",50,"June",NA,NA,NA,NA,NA,NA,NA,17.690001,NA
"1016",50,"July",NA,NA,NA,NA,NA,NA,NA,17.84,NA
"1017",50,"August",NA,NA,NA,NA,NA,NA,NA,18.42,NA
"1018",50,"September",NA,NA,NA,NA,NA,NA,NA,19.450001,NA
"1019",50,"October",NA,NA,NA,NA,NA,NA,NA,19.530001,NA
"1020",50,"November",NA,NA,NA,NA,NA,NA,NA,19.51,NA
"1021",50,"December",NA,NA,NA,NA,NA,NA,NA,20.43,NA
"1022",51,"January",NA,NA,NA,NA,NA,NA,NA,21.66,NA
"1023",51,"February",NA,NA,NA,NA,NA,NA,NA,21.799999,NA
"1024",51,"March",NA,NA,NA,NA,NA,NA,NA,21.48,NA
"1025",51,"April",NA,NA,NA,NA,NA,NA,NA,22.43,NA
"1026",51,"May",NA,NA,NA,NA,NA,NA,NA,21.52,NA
"1027",51,"June",NA,NA,NA,NA,NA,NA,NA,20.959999,NA
"1028",51,"July",NA,NA,NA,NA,NA,NA,NA,22.4,NA
"1029",51,"August",NA,NA,NA,NA,NA,NA,NA,23.280001,NA
"1030",51,"September",NA,NA,NA,NA,NA,NA,NA,23.26,NA
"1031",51,"October",NA,NA,NA,NA,NA,NA,NA,22.940001,NA
"1032",51,"November",NA,NA,NA,NA,NA,NA,NA,22.879999,NA
"1033",51,"December",NA,NA,NA,NA,NA,NA,NA,23.77,NA
"1034",52,"January",NA,NA,NA,NA,NA,NA,NA,24.139999,NA
"1035",52,"February",NA,NA,NA,NA,NA,NA,NA,23.26,NA
"1036",52,"March",NA,NA,NA,NA,NA,NA,NA,24.370001,NA
"1037",52,"April",NA,NA,NA,NA,NA,NA,NA,23.32,NA
"1038",52,"May",NA,NA,NA,NA,NA,NA,NA,23.860001,NA
"1039",52,"June",NA,NA,NA,NA,NA,NA,NA,24.959999,NA
"1040",52,"July",NA,NA,NA,NA,NA,NA,NA,25.4,NA
"1041",52,"August",NA,NA,NA,NA,NA,NA,NA,25.030001,NA
"1042",52,"September",NA,NA,NA,NA,NA,NA,NA,24.540001,NA
"1043",52,"October",NA,NA,NA,NA,NA,NA,NA,24.52,NA
"1044",52,"November",NA,NA,NA,NA,NA,NA,NA,25.66,NA
"1045",52,"December",NA,NA,NA,NA,NA,NA,NA,26.57,NA
"1046",53,"January",NA,NA,NA,NA,NA,NA,NA,26.379999,NA
"1047",53,"February",NA,NA,NA,NA,NA,NA,NA,25.9,NA
"1048",53,"March",NA,NA,NA,NA,NA,NA,NA,25.290001,NA
"1049",53,"April",NA,NA,NA,NA,NA,NA,NA,24.620001,NA
"1050",53,"May",NA,NA,NA,NA,NA,NA,NA,24.540001,NA
"1051",53,"June",NA,NA,NA,NA,NA,NA,NA,24.139999,NA
"1052",53,"July",NA,NA,NA,NA,NA,NA,NA,24.75,NA
"1053",53,"August",NA,NA,NA,NA,NA,NA,NA,23.32,NA
"1054",53,"September",NA,NA,NA,NA,NA,NA,NA,23.35,NA
"1055",53,"October",NA,NA,NA,NA,NA,NA,NA,24.540001,NA
"1056",53,"November",NA,NA,NA,NA,NA,NA,NA,24.76,NA
"1057",53,"December",NA,NA,NA,NA,NA,NA,NA,24.809999,NA
"1058",54,"January",NA,NA,NA,NA,NA,NA,NA,26.08,NA
"1059",54,"February",NA,NA,NA,NA,NA,NA,NA,26.15,NA
"1060",54,"March",NA,NA,NA,NA,NA,NA,NA,26.940001,NA
"1061",54,"April",NA,NA,NA,NA,NA,NA,NA,28.26,NA
"1062",54,"May",NA,NA,NA,NA,NA,NA,NA,29.190001,NA
"1063",54,"June",NA,NA,NA,NA,NA,NA,NA,29.209999,NA
"1064",54,"July",NA,NA,NA,NA,NA,NA,NA,30.879999,NA
"1065",54,"August",NA,NA,NA,NA,NA,NA,NA,29.83,NA
"1066",54,"September",NA,NA,NA,NA,NA,NA,NA,32.310001,NA
"1067",54,"October",NA,NA,NA,NA,NA,NA,NA,31.68,NA
"1068",54,"November",NA,NA,NA,NA,NA,NA,NA,34.240002,NA
"1069",54,"December",NA,NA,NA,NA,NA,NA,NA,35.98,NA
"1070",55,"January",NA,NA,NA,NA,NA,NA,NA,36.630001,NA
"1071",55,"February",NA,NA,NA,NA,NA,NA,NA,36.759998,NA
"1072",55,"March",NA,NA,NA,NA,NA,NA,NA,36.580002,NA
"1073",55,"April",NA,NA,NA,NA,NA,NA,NA,37.959999,NA
"1074",55,"May",NA,NA,NA,NA,NA,NA,NA,37.91,NA
"1075",55,"June",NA,NA,NA,NA,NA,NA,NA,41.029999,NA
"1076",55,"July",NA,NA,NA,NA,NA,NA,NA,43.52,NA
"1077",55,"August",NA,NA,NA,NA,NA,NA,NA,43.18,NA
"1078",55,"September",NA,NA,NA,NA,NA,NA,NA,43.669998,NA
"1079",55,"October",NA,NA,NA,NA,NA,NA,NA,42.34,NA
